Observation,DataMarking,UnitMulitplier,UnitofMeasure,MeasureType,QualityIndicator,GeographyCode,GeographyLabel,Time,Measure Type,Score Band
14.71,,1,Percent,Percentage,20.74696008,32UH,,2013,Satisfied,5-6 Low
17.61,,1,Percent,Percentage,15.94573612,33UB,,2013,Satisfied,5-6 Low
11.4,,1,Percent,Percentage,22.13349614,33UC,,2013,Satisfied,5-6 Low
18.56,,1,Percent,Percentage,21.41077125,33UD,,2013,Satisfied,5-6 Low
14.66,,1,Percent,Percentage,19.35405448,33UE,,2013,Satisfied,5-6 Low
10.38,,1,Percent,Percentage,25.31028362,33UF,,2013,Satisfied,5-6 Low
15.61,,1,Percent,Percentage,17.15870982,33UG,,2013,Satisfied,5-6 Low
11.96,,1,Percent,Percentage,21.80577375,33UH,,2013,Satisfied,5-6 Low
20.9,,1,Percent,Percentage,26.49168243,34UB,,2013,Satisfied,5-6 Low
9.75,,1,Percent,Percentage,35.13284916,34UC,,2013,Satisfied,5-6 Low
18.02,,1,Percent,Percentage,23.82215586,34UD,,2013,Satisfied,5-6 Low
18.24,,1,Percent,Percentage,20.73707536,34UE,,2013,Satisfied,5-6 Low
21.31,,1,Percent,Percentage,16.45384131,34UF,,2013,Satisfied,5-6 Low
9.13,,1,Percent,Percentage,30.737584,34UG,,2013,Satisfied,5-6 Low
20.39,,1,Percent,Percentage,25.36784013,34UH,,2013,Satisfied,5-6 Low
17.8,,1,Percent,Percentage,20.76503893,36UB,,2013,Satisfied,5-6 Low
16.13,,1,Percent,Percentage,20.64115924,36UC,,2013,Satisfied,5-6 Low
15.31,,1,Percent,Percentage,17.22160425,36UD,,2013,Satisfied,5-6 Low
13.54,,1,Percent,Percentage,31.01666867,36UE,,2013,Satisfied,5-6 Low
17.59,,1,Percent,Percentage,20.60681183,36UF,,2013,Satisfied,5-6 Low
18.86,,1,Percent,Percentage,19.9056223,36UG,,2013,Satisfied,5-6 Low
14.35,,1,Percent,Percentage,23.55179376,36UH,,2013,Satisfied,5-6 Low
27.68,,1,Percent,Percentage,14.70303081,37UB,,2013,Satisfied,5-6 Low
18.62,,1,Percent,Percentage,14.8838103,37UC,,2013,Satisfied,5-6 Low
15.98,,1,Percent,Percentage,21.47626982,37UD,,2013,Satisfied,5-6 Low
15.41,,1,Percent,Percentage,22.52861511,37UE,,2013,Satisfied,5-6 Low
17.9,,1,Percent,Percentage,19.94913796,37UF,,2013,Satisfied,5-6 Low
14.09,,1,Percent,Percentage,21.34540564,37UG,,2013,Satisfied,5-6 Low
13.59,,1,Percent,Percentage,24.06320097,37UJ,,2013,Satisfied,5-6 Low
14.66,,1,Percent,Percentage,23.49461862,38UB,,2013,Satisfied,5-6 Low
16.44,,1,Percent,Percentage,28.61190875,38UC,,2013,Satisfied,5-6 Low
14.2,,1,Percent,Percentage,20.50118944,38UD,,2013,Satisfied,5-6 Low
13.56,,1,Percent,Percentage,20.34129659,38UE,,2013,Satisfied,5-6 Low
12.01,,1,Percent,Percentage,28.29423993,38UF,,2013,Satisfied,5-6 Low
20.12,,1,Percent,Percentage,20.17495178,40UB,,2013,Satisfied,5-6 Low
18.46,,1,Percent,Percentage,18.54741748,40UC,,2013,Satisfied,5-6 Low
18.12,,1,Percent,Percentage,14.78267183,40UD,,2013,Satisfied,5-6 Low
14.38,,1,Percent,Percentage,29.10594937,40UE,,2013,Satisfied,5-6 Low
19.56,,1,Percent,Percentage,34.38320483,40UF,,2013,Satisfied,5-6 Low
11.78,,1,Percent,Percentage,24.07069001,41UB,,2013,Satisfied,5-6 Low
19.27,,1,Percent,Percentage,18.47091064,41UC,,2013,Satisfied,5-6 Low
14.49,,1,Percent,Percentage,24.86233762,41UD,,2013,Satisfied,5-6 Low
11.43,,1,Percent,Percentage,32.97993579,41UE,,2013,Satisfied,5-6 Low
16.16,,1,Percent,Percentage,25.24128173,41UF,,2013,Satisfied,5-6 Low
12.23,,1,Percent,Percentage,25.00123171,41UG,,2013,Satisfied,5-6 Low
13.34,,1,Percent,Percentage,24.44231897,41UH,,2013,Satisfied,5-6 Low
11.98,,1,Percent,Percentage,33.56723762,41UK,,2013,Satisfied,5-6 Low
12.43,,1,Percent,Percentage,24.05337155,42UB,,2013,Satisfied,5-6 Low
20.99,,1,Percent,Percentage,29.68188969,42UC,,2013,Satisfied,5-6 Low
14.77,,1,Percent,Percentage,18.73704348,42UD,,2013,Satisfied,5-6 Low
22.66,,1,Percent,Percentage,22.44281263,42UE,,2013,Satisfied,5-6 Low
17.59,,1,Percent,Percentage,18.73022452,42UF,,2013,Satisfied,5-6 Low
14.1,,1,Percent,Percentage,22.17772494,42UG,,2013,Satisfied,5-6 Low
16.6,,1,Percent,Percentage,17.60192565,42UH,,2013,Satisfied,5-6 Low
11.92,,1,Percent,Percentage,21.47517126,43UB,,2013,Satisfied,5-6 Low
9.79,,1,Percent,Percentage,30.77787527,43UC,,2013,Satisfied,5-6 Low
19.83,,1,Percent,Percentage,18.32140645,43UD,,2013,Satisfied,5-6 Low
10.04,,1,Percent,Percentage,23.38551126,43UE,,2013,Satisfied,5-6 Low
8.64,,1,Percent,Percentage,29.42254789,43UF,,2013,Satisfied,5-6 Low
12.81,,1,Percent,Percentage,27.30728828,43UG,,2013,Satisfied,5-6 Low
21.46,,1,Percent,Percentage,18.24200922,43UH,,2013,Satisfied,5-6 Low
10.15,,1,Percent,Percentage,35.1066722,43UJ,,2013,Satisfied,5-6 Low
11.86,,1,Percent,Percentage,27.8941182,43UK,,2013,Satisfied,5-6 Low
14.44,,1,Percent,Percentage,19.59175357,43UL,,2013,Satisfied,5-6 Low
16.91,,1,Percent,Percentage,22.65528742,43UM,,2013,Satisfied,5-6 Low
15.45,,1,Percent,Percentage,34.82770653,44UB,,2013,Satisfied,5-6 Low
15.4,,1,Percent,Percentage,19.74035037,44UC,,2013,Satisfied,5-6 Low
11.41,,1,Percent,Percentage,27.24759456,44UD,,2013,Satisfied,5-6 Low
17.07,,1,Percent,Percentage,19.18055968,44UE,,2013,Satisfied,5-6 Low
12.81,,1,Percent,Percentage,20.73175074,44UF,,2013,Satisfied,5-6 Low
17.08,,1,Percent,Percentage,33.96602944,45UB,,2013,Satisfied,5-6 Low
14.19,,1,Percent,Percentage,19.8169533,45UC,,2013,Satisfied,5-6 Low
14.5,,1,Percent,Percentage,21.2011269,45UD,,2013,Satisfied,5-6 Low
13.61,,1,Percent,Percentage,26.3205328,45UE,,2013,Satisfied,5-6 Low
14.75,,1,Percent,Percentage,17.44577462,45UF,,2013,Satisfied,5-6 Low
15.54,,1,Percent,Percentage,21.80859567,45UG,,2013,Satisfied,5-6 Low
24.3,,1,Percent,Percentage,17.01757148,45UH,,2013,Satisfied,5-6 Low
13.16,,1,Percent,Percentage,19.93290139,47UB,,2013,Satisfied,5-6 Low
13.76,,1,Percent,Percentage,23.25080482,47UC,,2013,Satisfied,5-6 Low
21.41,,1,Percent,Percentage,17.3875309,47UD,,2013,Satisfied,5-6 Low
29.46,,1,Percent,Percentage,22.61058319,47UE,,2013,Satisfied,5-6 Low
8.72,,1,Percent,Percentage,24.35407021,47UF,,2013,Satisfied,5-6 Low
17.29,,1,Percent,Percentage,28.1704096,47UG,,2013,Satisfied,5-6 Low
24.11,,1,Percent,Percentage,9.188863005,AB,,2013,Satisfied,5-6 Low
21.15,,1,Percent,Percentage,10.57376523,AC,,2013,Satisfied,5-6 Low
20.1,,1,Percent,Percentage,11.47058027,AD,,2013,Satisfied,5-6 Low
21.63,,1,Percent,Percentage,11.48624523,AE,,2013,Satisfied,5-6 Low
15.4,,1,Percent,Percentage,11.779285,AF,,2013,Satisfied,5-6 Low
21.15,,1,Percent,Percentage,11.0775166,AG,,2013,Satisfied,5-6 Low
22.86,,1,Percent,Percentage,10.97164688,AH,,2013,Satisfied,5-6 Low
21.36,,1,Percent,Percentage,9.871274822,AJ,,2013,Satisfied,5-6 Low
21.77,,1,Percent,Percentage,10.72072868,AK,,2013,Satisfied,5-6 Low
21.44,,1,Percent,Percentage,9.76133278,AL,,2013,Satisfied,5-6 Low
20.35,,1,Percent,Percentage,11.4881886,AM,,2013,Satisfied,5-6 Low
19.73,,1,Percent,Percentage,13.76436146,AN,,2013,Satisfied,5-6 Low
21.59,,1,Percent,Percentage,10.55148071,AP,,2013,Satisfied,5-6 Low
17.44,,1,Percent,Percentage,10.44691053,AQ,,2013,Satisfied,5-6 Low
18.08,,1,Percent,Percentage,11.96528093,AR,,2013,Satisfied,5-6 Low
19.49,,1,Percent,Percentage,11.68886285,AS,,2013,Satisfied,5-6 Low
20.78,,1,Percent,Percentage,10.35689481,AT,,2013,Satisfied,5-6 Low
20.24,,1,Percent,Percentage,11.60622442,AU,,2013,Satisfied,5-6 Low
12.42,,1,Percent,Percentage,12.8369816,AW,,2013,Satisfied,5-6 Low
21.07,,1,Percent,Percentage,11.23868042,AX,,2013,Satisfied,5-6 Low
17.94,,1,Percent,Percentage,13.39743118,AY,,2013,Satisfied,5-6 Low
18.13,,1,Percent,Percentage,11.94969558,AZ,,2013,Satisfied,5-6 Low
19.62,,1,Percent,Percentage,13.52251979,BA,,2013,Satisfied,5-6 Low
23.9,,1,Percent,Percentage,10.5960574,BB,,2013,Satisfied,5-6 Low
21.55,,1,Percent,Percentage,10.59580004,BC,,2013,Satisfied,5-6 Low
14.82,,1,Percent,Percentage,13.54594707,BD,,2013,Satisfied,5-6 Low
21.15,,1,Percent,Percentage,10.25825241,BE,,2013,Satisfied,5-6 Low
16.44,,1,Percent,Percentage,12.13336701,BF,,2013,Satisfied,5-6 Low
20.71,,1,Percent,Percentage,11.41947516,BG,,2013,Satisfied,5-6 Low
22.79,,1,Percent,Percentage,11.63492079,BH,,2013,Satisfied,5-6 Low
15.91,,1,Percent,Percentage,13.73675161,BJ,,2013,Satisfied,5-6 Low
20.72,,1,Percent,Percentage,10.31595483,BK,,2013,Satisfied,5-6 Low
19.23,,1,Percent,Percentage,8.382144174,BL,,2013,Satisfied,5-6 Low
18.01,,1,Percent,Percentage,8.95896983,BM,,2013,Satisfied,5-6 Low
20.35,,1,Percent,Percentage,7.187841675,BN,,2013,Satisfied,5-6 Low
23.59,,1,Percent,Percentage,7.208638805,BP,,2013,Satisfied,5-6 Low
22.21,,1,Percent,Percentage,7.30568009,BQ,,2013,Satisfied,5-6 Low
18.59,,1,Percent,Percentage,8.429541719,BR,,2013,Satisfied,5-6 Low
16.27,,1,Percent,Percentage,9.440910229,BS,,2013,Satisfied,5-6 Low
18.99,,1,Percent,Percentage,8.253654732,BT,,2013,Satisfied,5-6 Low
17.29,,1,Percent,Percentage,9.352156701,BU,,2013,Satisfied,5-6 Low
19.59,,1,Percent,Percentage,8.397577057,BW,,2013,Satisfied,5-6 Low
20.75,,1,Percent,Percentage,8.223694063,BX,,2013,Satisfied,5-6 Low
17.8,,1,Percent,Percentage,7.765438671,BY,,2013,Satisfied,5-6 Low
19.4,,1,Percent,Percentage,8.511758304,BZ,,2013,Satisfied,5-6 Low
18.01,,1,Percent,Percentage,8.532769035,CA,,2013,Satisfied,5-6 Low
17.57,,1,Percent,Percentage,8.4648609,CB,,2013,Satisfied,5-6 Low
21.98,,1,Percent,Percentage,7.37224324,CC,,2013,Satisfied,5-6 Low
19.3,,1,Percent,Percentage,8.130137059,CE,,2013,Satisfied,5-6 Low
17.74,,1,Percent,Percentage,7.794657655,CF,,2013,Satisfied,5-6 Low
15.86,,1,Percent,Percentage,9.539489266,CG,,2013,Satisfied,5-6 Low
20.17,,1,Percent,Percentage,8.265705271,CH,,2013,Satisfied,5-6 Low
18.49,,1,Percent,Percentage,8.894947133,CJ,,2013,Satisfied,5-6 Low
17.39,,1,Percent,Percentage,8.326791966,CK,,2013,Satisfied,5-6 Low
18.7,,1,Percent,Percentage,7.852060363,CL,,2013,Satisfied,5-6 Low
19.43,,1,Percent,Percentage,7.350930559,CM,,2013,Satisfied,5-6 Low
21.18,,1,Percent,Percentage,6.525357404,CN,,2013,Satisfied,5-6 Low
19.44,,1,Percent,Percentage,8.788019226,CQ,,2013,Satisfied,5-6 Low
16.79,,1,Percent,Percentage,8.677923204,CR,,2013,Satisfied,5-6 Low
22.44,,1,Percent,Percentage,7.19414982,CS,,2013,Satisfied,5-6 Low
17.01,,1,Percent,Percentage,7.490526801,CT,,2013,Satisfied,5-6 Low
17.77,,1,Percent,Percentage,8.309819663,CU,,2013,Satisfied,5-6 Low
26.85,,1,Percent,Percentage,6.388957252,CW,,2013,Satisfied,5-6 Low
20.52,,1,Percent,Percentage,7.856508168,CX,,2013,Satisfied,5-6 Low
16.95,,1,Percent,Percentage,7.924716715,CY,,2013,Satisfied,5-6 Low
16.54,,1,Percent,Percentage,9.260431712,CZ,,2013,Satisfied,5-6 Low
16.52,,1,Percent,Percentage,7.764798643,DA,,2013,Satisfied,5-6 Low
17.74,,1,Percent,Percentage,8.659872001,DB,,2013,Satisfied,5-6 Low
18.38,,1,Percent,Percentage,7.142845986,EB,,2013,Satisfied,5-6 Low
19.39,,1,Percent,Percentage,7.626360412,EC,,2013,Satisfied,5-6 Low
17.66,,1,Percent,Percentage,7.322396035,EE,,2013,Satisfied,5-6 Low
15.42,,1,Percent,Percentage,9.082756155,EF,,2013,Satisfied,5-6 Low
15.69,,1,Percent,Percentage,9.055174852,EH,,2013,Satisfied,5-6 Low
20.77,,1,Percent,Percentage,7.607183971,EJ,,2013,Satisfied,5-6 Low
17.34,,1,Percent,Percentage,8.081001167,EM,,2013,Satisfied,5-6 Low
13.96,,1,Percent,Percentage,11.64030662,EQ,,2013,Satisfied,5-6 Low
19.45,,1,Percent,Percentage,8.714381079,ET,,2013,Satisfied,5-6 Low
16.45,,1,Percent,Percentage,9.884267076,EU,,2013,Satisfied,5-6 Low
12.51,,1,Percent,Percentage,13.57345768,EW,,2013,Satisfied,5-6 Low
22.94,,1,Percent,Percentage,7.766956444,EX,,2013,Satisfied,5-6 Low
20.02,,1,Percent,Percentage,8.792459594,EY,,2013,Satisfied,5-6 Low
18.21,,1,Percent,Percentage,8.713647146,FA,,2013,Satisfied,5-6 Low
12.97,,1,Percent,Percentage,10.05862426,FB,,2013,Satisfied,5-6 Low
18.12,,1,Percent,Percentage,7.991011156,FC,,2013,Satisfied,5-6 Low
16.75,,1,Percent,Percentage,8.076711091,FD,,2013,Satisfied,5-6 Low
14.76,,1,Percent,Percentage,9.189426193,FF,,2013,Satisfied,5-6 Low
19.16,,1,Percent,Percentage,8.14168222,FK,,2013,Satisfied,5-6 Low
19.43,,1,Percent,Percentage,7.956000425,FN,,2013,Satisfied,5-6 Low
15.88,,1,Percent,Percentage,15.48539125,FP,,2013,Satisfied,5-6 Low
15.58,,1,Percent,Percentage,8.705707406,FY,,2013,Satisfied,5-6 Low
18.71,,1,Percent,Percentage,8.601864592,GA,,2013,Satisfied,5-6 Low
17.8,,1,Percent,Percentage,8.376179025,GF,,2013,Satisfied,5-6 Low
17.43,,1,Percent,Percentage,8.607335006,GG,,2013,Satisfied,5-6 Low
19.2,,1,Percent,Percentage,8.433909749,GL,,2013,Satisfied,5-6 Low
12.22,,1,Percent,Percentage,10.65378023,HA,,2013,Satisfied,5-6 Low
18.69,,1,Percent,Percentage,11.0082016,HB,,2013,Satisfied,5-6 Low
18.69,,1,Percent,Percentage,9.572020626,HC,,2013,Satisfied,5-6 Low
16.13,,1,Percent,Percentage,8.971510935,HD,,2013,Satisfied,5-6 Low
13.88,,1,Percent,Percentage,8.998916119,HE,,2013,Satisfied,5-6 Low
18.19,,1,Percent,Percentage,8.432035213,HG,,2013,Satisfied,5-6 Low
16.9,,1,Percent,Percentage,8.42756225,HH,,2013,Satisfied,5-6 Low
16.82,,1,Percent,Percentage,9.430275512,HN,,2013,Satisfied,5-6 Low
13.83,,1,Percent,Percentage,8.858653596,HP,,2013,Satisfied,5-6 Low
16.76,,1,Percent,Percentage,9.419109203,HX,,2013,Satisfied,5-6 Low
13.62,,1,Percent,Percentage,9.62440637,HY,,2013,Satisfied,5-6 Low
18.61,,1,Percent,Percentage,9.265685326,JA,,2013,Satisfied,5-6 Low
19.52,,1,Percent,Percentage,8.709023398,KA,,2013,Satisfied,5-6 Low
18.73,,1,Percent,Percentage,16.20413687,KB,,2013,Satisfied,5-6 Low
14.96,,1,Percent,Percentage,12.18024155,KC,,2013,Satisfied,5-6 Low
18.88,,1,Percent,Percentage,8.68442885,KF,,2013,Satisfied,5-6 Low
18.85,,1,Percent,Percentage,10.00966263,KG,,2013,Satisfied,5-6 Low
17.89,,1,Percent,Percentage,8.583459508,LC,,2013,Satisfied,5-6 Low
17.36,,1,Percent,Percentage,8.268128343,MA,,2013,Satisfied,5-6 Low
16.84,,1,Percent,Percentage,9.850295476,MB,,2013,Satisfied,5-6 Low
18.09,,1,Percent,Percentage,7.856324825,MC,,2013,Satisfied,5-6 Low
19.32,,1,Percent,Percentage,9.15394071,MD,,2013,Satisfied,5-6 Low
12.56,,1,Percent,Percentage,10.54770151,ME,,2013,Satisfied,5-6 Low
13.45,,1,Percent,Percentage,10.49722477,MF,,2013,Satisfied,5-6 Low
18.59,,1,Percent,Percentage,8.624663667,MG,,2013,Satisfied,5-6 Low
16.2,,1,Percent,Percentage,10.47721502,ML,,2013,Satisfied,5-6 Low
15.95,,1,Percent,Percentage,9.143405458,MR,,2013,Satisfied,5-6 Low
17.84,,1,Percent,Percentage,8.518140187,MS,,2013,Satisfied,5-6 Low
17.88,,1,Percent,Percentage,7.27430992,MW,,2013,Satisfied,5-6 Low
14.31,,1,Percent,Percentage,9.7387215,NA,,2013,Satisfied,5-6 Low
14.88,,1,Percent,Percentage,8.831115326,NC,,2013,Satisfied,5-6 Low
15.09,,1,Percent,Percentage,8.676816184,NE,,2013,Satisfied,5-6 Low
19.31,,1,Percent,Percentage,8.182207706,NG,,2013,Satisfied,5-6 Low
17.09,,1,Percent,Percentage,9.391674056,NJ,,2013,Satisfied,5-6 Low
16.22,,1,Percent,Percentage,9.407763333,NL,,2013,Satisfied,5-6 Low
14.91,,1,Percent,Percentage,9.261571931,NN,,2013,Satisfied,5-6 Low
13.48,,1,Percent,Percentage,11.02596295,NQ,,2013,Satisfied,5-6 Low
14.32,,1,Percent,Percentage,8.972931256,NS,,2013,Satisfied,5-6 Low
15.36,,1,Percent,Percentage,9.012197636,NU,,2013,Satisfied,5-6 Low
16.31,,1,Percent,Percentage,8.843064221,NX,,2013,Satisfied,5-6 Low
17.82,,1,Percent,Percentage,8.526524932,NZ,,2013,Satisfied,5-6 Low
18.35,,1,Percent,Percentage,8.518520504,PB,,2013,Satisfied,5-6 Low
15.2,,1,Percent,Percentage,9.105054536,PD,,2013,Satisfied,5-6 Low
19.27,,1,Percent,Percentage,7.367189563,PF,,2013,Satisfied,5-6 Low
21.22,,1,Percent,Percentage,9.40153695,PH,,2013,Satisfied,5-6 Low
17.36,,1,Percent,Percentage,8.417744951,PK,,2013,Satisfied,5-6 Low
18.35,,1,Percent,Percentage,9.051527805,PL,,2013,Satisfied,5-6 Low
22.32,,1,Percent,Percentage,6.817160352,PM,,2013,Satisfied,5-6 Low
17.74,,1,Percent,Percentage,8.868199155,PP,,2013,Satisfied,5-6 Low
16.14,,1,Percent,Percentage,9.341425588,PR,,2013,Satisfied,5-6 Low
18.7,,1,Percent,Percentage,8.667381698,PT,,2013,Satisfied,5-6 Low
13.52,,1,Percent,Percentage,11.26770253,QA,,2013,Satisfied,5-6 Low
15.73,,1,Percent,Percentage,11.78521366,QB,,2013,Satisfied,5-6 Low
17.02,,1,Percent,Percentage,10.04460408,QC,,2013,Satisfied,5-6 Low
15.86,,1,Percent,Percentage,8.504132143,QD,,2013,Satisfied,5-6 Low
12.82,,1,Percent,Percentage,10.02128712,QE,,2013,Satisfied,5-6 Low
13.87,,1,Percent,Percentage,17.37553138,QF,,2013,Satisfied,5-6 Low
19.13,,1,Percent,Percentage,8.487659979,QG,,2013,Satisfied,5-6 Low
14.47,,1,Percent,Percentage,9.183341249,QH,,2013,Satisfied,5-6 Low
17.21,,1,Percent,Percentage,9.94943534,QJ,,2013,Satisfied,5-6 Low
20.47,,1,Percent,Percentage,8.843752244,QK,,2013,Satisfied,5-6 Low
14.96,,1,Percent,Percentage,10.16507363,QL,,2013,Satisfied,5-6 Low
12.18,,1,Percent,Percentage,11.71090012,QM,,2013,Satisfied,5-6 Low
13.78,,1,Percent,Percentage,11.39936524,QN,,2013,Satisfied,5-6 Low
15.34,,1,Percent,Percentage,10.56058712,QP,,2013,Satisfied,5-6 Low
14.03,,1,Percent,Percentage,9.292228404,QQ,,2013,Satisfied,5-6 Low
17.05,,1,Percent,Percentage,9.48841512,QR,,2013,Satisfied,5-6 Low
18.45,,1,Percent,Percentage,8.535785988,QS,,2013,Satisfied,5-6 Low
15.25,,1,Percent,Percentage,8.870945677,QT,,2013,Satisfied,5-6 Low
15.8,,1,Percent,Percentage,10.0848694,QU,,2013,Satisfied,5-6 Low
14.13,,1,Percent,Percentage,10.9758707,QW,,2013,Satisfied,5-6 Low
15.48,,1,Percent,Percentage,10.02986071,QX,,2013,Satisfied,5-6 Low
18.88,,1,Percent,Percentage,8.135889773,QY,,2013,Satisfied,5-6 Low
19.75,,1,Percent,Percentage,7.66032565,QZ,,2013,Satisfied,5-6 Low
12,,1,Percent,Percentage,19.02071537,RA,,2013,Satisfied,5-6 Low
14.21,,1,Percent,Percentage,8.895969612,RB,,2013,Satisfied,5-6 Low
15.23,,1,Percent,Percentage,10.01157568,RC,,2013,Satisfied,5-6 Low
14.87,,1,Percent,Percentage,24.5201032,RD,,2013,Satisfied,5-6 Low
16.17,,1,Percent,Percentage,9.222370526,RE,,2013,Satisfied,5-6 Low
13.92,,1,Percent,Percentage,9.796610823,RF,,2013,Satisfied,5-6 Low
13.27,,1,Percent,Percentage,11.00634868,RG,,2013,Satisfied,5-6 Low
12.12,,1,Percent,Percentage,10.93097753,RH,,2013,Satisfied,5-6 Low
12.84,,1,Percent,Percentage,20.6796576,RJ,,2013,Satisfied,5-6 Low
51.07,,1,Percent,Percentage,0.332422431,Total,,2013,Satisfied,7-8 Medium
49.32,,1,Percent,Percentage,10.01052677,10,,2013,Satisfied,7-8 Medium
55.57,,1,Percent,Percentage,8.860572205,20,,2013,Satisfied,7-8 Medium
49.49,,1,Percent,Percentage,10.41800233,30,,2013,Satisfied,7-8 Medium
37.64,,1,Percent,Percentage,13.2228821,40,,2013,Satisfied,7-8 Medium
53.75,,1,Percent,Percentage,12.76204618,50,,2013,Satisfied,7-8 Medium
50.27,,1,Percent,Percentage,11.41526844,60,,2013,Satisfied,7-8 Medium
45.87,,1,Percent,Percentage,7.790986469,70,,2013,Satisfied,7-8 Medium
36.15,,1,Percent,Percentage,18.01499224,80,,2013,Satisfied,7-8 Medium
45.89,,1,Percent,Percentage,12.65834336,90,,2013,Satisfied,7-8 Medium
50.82,,1,Percent,Percentage,13.95944279,100,,2013,Satisfied,7-8 Medium
56.18,,1,Percent,Percentage,10.94544001,110,,2013,Satisfied,7-8 Medium
36.93,,1,Percent,Percentage,13.14888483,120,,2013,Satisfied,7-8 Medium
42.6,,1,Percent,Percentage,11.74679843,130,,2013,Satisfied,7-8 Medium
52.36,,1,Percent,Percentage,8.484352395,140,,2013,Satisfied,7-8 Medium
47.71,,1,Percent,Percentage,12.66485894,150,,2013,Satisfied,7-8 Medium
57.62,,1,Percent,Percentage,16.3630082,160,,2013,Satisfied,7-8 Medium
42.38,,1,Percent,Percentage,16.75011833,170,,2013,Satisfied,7-8 Medium
45.48,,1,Percent,Percentage,10.37096054,180,,2013,Satisfied,7-8 Medium
39.81,,1,Percent,Percentage,10.80476944,190,,2013,Satisfied,7-8 Medium
48.28,,1,Percent,Percentage,11.89076269,200,,2013,Satisfied,7-8 Medium
46.94,,1,Percent,Percentage,19.70960521,210,,2013,Satisfied,7-8 Medium
65.59,,1,Percent,Percentage,9.208425165,220,,2013,Satisfied,7-8 Medium
42.16,,1,Percent,Percentage,11.03611698,230,,2013,Satisfied,7-8 Medium
56.21,,1,Percent,Percentage,6.824146811,240,,2013,Satisfied,7-8 Medium
42.4,,1,Percent,Percentage,15.47106935,250,,2013,Satisfied,7-8 Medium
39.46,,1,Percent,Percentage,17.9102055,260,,2013,Satisfied,7-8 Medium
58.56,,1,Percent,Percentage,4.896513871,11UB,,2013,Satisfied,7-8 Medium
50.5,,1,Percent,Percentage,9.492602623,11UC,,2013,Satisfied,7-8 Medium
68.67,,1,Percent,Percentage,7.39509265,11UE,,2013,Satisfied,7-8 Medium
55.42,,1,Percent,Percentage,6.666291088,11UF,,2013,Satisfied,7-8 Medium
65.16,,1,Percent,Percentage,6.65910895,12UB,,2013,Satisfied,7-8 Medium
43.13,,1,Percent,Percentage,11.09259382,12UC,,2013,Satisfied,7-8 Medium
48.3,,1,Percent,Percentage,11.38710737,12UD,,2013,Satisfied,7-8 Medium
47.55,,1,Percent,Percentage,8.263940846,12UE,,2013,Satisfied,7-8 Medium
56.82,,1,Percent,Percentage,6.615820018,12UG,,2013,Satisfied,7-8 Medium
45.68,,1,Percent,Percentage,8.779845299,16UB,,2013,Satisfied,7-8 Medium
52.85,,1,Percent,Percentage,9.311517616,16UC,,2013,Satisfied,7-8 Medium
50.93,,1,Percent,Percentage,9.324990671,16UD,,2013,Satisfied,7-8 Medium
44.58,,1,Percent,Percentage,11.66268251,16UE,,2013,Satisfied,7-8 Medium
45.28,,1,Percent,Percentage,13.30353402,16UF,,2013,Satisfied,7-8 Medium
53.73,,1,Percent,Percentage,7.215342643,16UG,,2013,Satisfied,7-8 Medium
48.78,,1,Percent,Percentage,7.654608759,17UB,,2013,Satisfied,7-8 Medium
47.83,,1,Percent,Percentage,14.57237673,17UC,,2013,Satisfied,7-8 Medium
48.36,,1,Percent,Percentage,10.87874478,17UD,,2013,Satisfied,7-8 Medium
67.02,,1,Percent,Percentage,7.965032114,17UF,,2013,Satisfied,7-8 Medium
54.93,,1,Percent,Percentage,9.053616569,17UG,,2013,Satisfied,7-8 Medium
45.77,,1,Percent,Percentage,11.17170811,17UH,,2013,Satisfied,7-8 Medium
52.86,,1,Percent,Percentage,6.845146996,17UJ,,2013,Satisfied,7-8 Medium
53.93,,1,Percent,Percentage,9.475922926,17UK,,2013,Satisfied,7-8 Medium
53.98,,1,Percent,Percentage,8.010693656,18UB,,2013,Satisfied,7-8 Medium
44.78,,1,Percent,Percentage,10.80490024,18UC,,2013,Satisfied,7-8 Medium
52.46,,1,Percent,Percentage,11.48831022,18UD,,2013,Satisfied,7-8 Medium
44.41,,1,Percent,Percentage,11.36437134,18UE,,2013,Satisfied,7-8 Medium
49.43,,1,Percent,Percentage,10.62681326,18UG,,2013,Satisfied,7-8 Medium
49.32,,1,Percent,Percentage,7.921616273,18UH,,2013,Satisfied,7-8 Medium
45.79,,1,Percent,Percentage,9.994401067,18UK,,2013,Satisfied,7-8 Medium
58.4,,1,Percent,Percentage,9.319667026,18UL,,2013,Satisfied,7-8 Medium
52.21,,1,Percent,Percentage,9.798974185,19UC,,2013,Satisfied,7-8 Medium
49.07,,1,Percent,Percentage,7.135875181,19UD,,2013,Satisfied,7-8 Medium
43.82,,1,Percent,Percentage,9.14009625,19UE,,2013,Satisfied,7-8 Medium
43.27,,1,Percent,Percentage,10.01512174,19UG,,2013,Satisfied,7-8 Medium
54.81,,1,Percent,Percentage,6.84731607,19UH,,2013,Satisfied,7-8 Medium
39.26,,1,Percent,Percentage,14.88746996,19UJ,,2013,Satisfied,7-8 Medium
50.39,,1,Percent,Percentage,8.063979291,21UC,,2013,Satisfied,7-8 Medium
52.47,,1,Percent,Percentage,9.097132389,21UD,,2013,Satisfied,7-8 Medium
54.79,,1,Percent,Percentage,7.294529025,21UF,,2013,Satisfied,7-8 Medium
